met2013,year,ai_exposure,hpi_annual,pop,inmig_rate,inmig_rate_ba,inmig_rate_no_ba,skilled_inmig_share,net_mig_ba_rate,net_mig_no_ba_rate,inmig_share_ba,incumbent_share_ba,inmig_rate_young,inmig_rate_old,share_ba,log_pop,mean_age,share_female_lf,unemp_rate,mean_wage
46340,2016,-0.3005486293882711,189.29,85852.0,0.05246237711410334,0.012043982667846993,0.04041839444625635,0.22957371225577264,-0.0046125891068350185,0.030354563667707217,0.22957371225577264,0.23385946796479323,0.025264408516982716,0.018694963425429808,0.23363462703256768,11.360380162501555,39.80628290546522,0.4911848072562358,0.07125850340136054,41540.736802413274
46340,2017,-0.3005486293882711,197.3075,85300.0,0.04300117233294255,0.01201641266119578,0.030984759671746777,0.27944383860414396,0.008147713950762017,0.011488862837045722,0.27944383860414396,0.2700901607212858,0.021652989449003516,0.017069167643610786,0.2704923798358734,11.35392973347977,39.69665885111372,0.47166058503319974,0.053418675599688936,48646.513453973246
46340,2018,-0.3005486293882711,207.8975,85762.0,0.02678342389403232,0.013444182738275693,0.013339241155756628,0.5019590770570309,0.0048506331475478654,-0.009013315920804085,0.5019590770570309,0.24799616605762895,0.009059956624145892,0.00045474685758261236,0.2547981623562883,11.359331296928223,39.74463048902778,0.497539592760181,0.05767816742081448,49351.331540965046
46340,2019,-0.3005486293882711,217.145,84536.0,0.02214441184820668,0.006056591274723195,0.016087820573483486,0.27350427350427353,-0.033110154253809025,-0.006411469669726507,0.27350427350427353,0.25309687409271264,0.012456231664616258,0.005500615122551339,0.2535487839500331,11.344932758120867,39.20724898268193,0.48028237946223323,0.053094457709819506,51980.081998917
46340,2020,-0.3005486293882711,229.2725,95934.0,0.046875977234348616,0.007088206475285092,0.03978777075906352,0.1512119190571492,-0.02360998186253049,0.019544686972293453,0.1512119190571492,0.3044719314938154,0.011893593512206308,0.011872745846102529,0.2972877186398983,11.471415734013476,38.63204911710134,0.4838588541601472,0.03930453504237129,46885.42402613924
46340,2021,-0.3005486293882711,260.905,87987.0,0.009455942355120643,0.0061031743325718575,0.0033527680225487856,0.6454326923076923,-0.0015002216236489482,-0.01269505722436269,0.6454326923076923,0.2769663243646377,0.00835350676804528,0.0011024355870753635,0.2804505210997079,11.384944355274868,39.28907679543569,0.4868006747258926,0.046977790272701714,55704.46448469001
46340,2022,-0.3005486293882711,317.895,90030.0,0.03467732977896257,0.006297900699766744,0.028379429079195825,0.18161434977578475,-0.017560813062312563,0.015394868377207598,0.18161434977578475,0.2735996686150872,0.02217038764856159,0.005898033988670443,0.2704098633788737,11.407898227102523,39.117827390869714,0.5043601895734597,0.02966824644549763,52873.426468080266
46340,2023,-0.3005486293882711,334.1825,90469.0,0.03469696802219545,0.010511888050050294,0.024185079972145154,0.30296272698311566,-0.0050293470691618125,0.014502205175253401,0.30296272698311566,0.3026451391274476,0.024804076534503533,0.00505145408924604,0.30265615846311994,11.412762529570834,39.77972565188075,0.4844585061353628,0.038322858323713425,57372.70949926906
46340,2024,-0.3005486293882711,341.8525,94150.0,0.044365374402549125,0.016856080722251726,0.0275092936802974,0.3799377543691645,0.00379182156133829,0.004800849707912905,0.3799377543691645,0.32609782934880466,0.02129580456718003,0.014636218799787572,0.3284864577801381,11.452644534085298,39.52194370685077,0.4815479148234781,0.03437117475245725,61972.42017312168
46520,2014,-0.1699281709903296,201.585,401173.0,0.04596022165001134,0.019580081411261475,0.026380140238749867,0.42602234515674153,-0.0017573465811507754,-0.0030186478152816865,0.42602234515674153,0.3588540373887938,0.029381339222729345,0.00947471539709801,0.3619411077016649,12.902148034699616,39.230521495713816,0.4395915336274432,0.034039842789171354,49101.067034109314
46520,2015,-0.1699281709903296,212.8625,404181.0,0.0385396641603638,0.01675734386326918,0.021782320297094617,0.4348077293445464,-0.00030926738268251106,0.001541388635289635,0.4348077293445464,0.3477756276312133,0.026943374379300365,0.004804778057355492,0.35112981560241574,12.909618076414361,39.125401738330105,0.44085675618499487,0.03324262683695145,51527.91830710153
